Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001507,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,35.0,30.8,39.0,,,4,004,(35.2462224229, -80.7433101085),PREVENT,ACCESS2,3712000,37119001507,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001508,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.4,17.4,23.8,,,6,061,(35.2429116125, -80.727636448),PREVENT,ACCESS2,3712000,37119001508,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001509,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.0,17.9,24.5,,,2,976,(35.2581255321, -80.759972494),PREVENT,ACCESS2,3712000,37119001509,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001510,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.6,18.7,24.8,,,3,047,(35.257012984, -80.7455278343),PREVENT,ACCESS2,3712000,37119001510,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001603,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.0,23.8,30.2,,,4,598,(35.2285978849, -80.7620971251),PREVENT,ACCESS2,3712000,37119001603,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001605,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.6,23.2,31.7,,,1,776,(35.2201931325, -80.7752792541),PREVENT,ACCESS2,3712000,37119001605,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001606,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,31.2,27.6,34.5,,,4,295,(35.2184656957, -80.7625195282),PREVENT,ACCESS2,3712000,37119001606,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001607,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,30.4,27.1,34.0,,,2,613,(35.2113897453, -80.7487254702),PREVENT,ACCESS2,3712000,37119001607,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001608,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,28.9,25.4,32.4,,,3,933,(35.2357604782, -80.7612007317),PREVENT,ACCESS2,3712000,37119001608,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001609,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.2,23.3,28.8,,,3,168,(35.221082443, -80.7417008865),PREVENT,ACCESS2,3712000,37119001609,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.3,22.1,28.7,,,3,749,(35.2118813187, -80.7893911093),PREVENT,ACCESS2,3712000,37119001701,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001702,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.9,31.4,38.6,,,4,881,(35.2068658602, -80.7698207795),PREVENT,ACCESS2,3712000,37119001702,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001801,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.3,13.6,19.4,,,1,249,(35.203830045, -80.7961126522),PREVENT,ACCESS2,3712000,37119001801,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001802,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,15.6,13.2,18.2,,,2,892,(35.1942214512, -80.778981718),PREVENT,ACCESS2,3712000,37119001802,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001910,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,33.8,30.2,37.4,,,5,117,(35.1956293887, -80.7331910748),PREVENT,ACCESS2,3712000,37119001910,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001911,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.6,17.4,22.0,,,5,441,(35.1886132175, -80.7185010463),PREVENT,ACCESS2,3712000,37119001911,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001912,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,32.2,28.9,35.4,,,6,565,(35.215046532, -80.7314693962),PREVENT,ACCESS2,3712000,37119001912,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001914,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.7,21.8,27.5,,,3,485,(35.1800586721, -80.7634097658),PREVENT,ACCESS2,3712000,37119001914,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001915,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23.3,20.2,26.7,,,6,293,(35.1635437327, -80.7473345275),PREVENT,ACCESS2,3712000,37119001915,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001916,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.7,15.6,19.9,,,3,725,(35.2028378945, -80.7050702391),PREVENT,ACCESS2,3712000,37119001916,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001917,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.0,19.6,24.7,,,1,385,(35.2060836163, -80.6837653823),PREVENT,ACCESS2,3712000,37119001917,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001918,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,22.6,19.3,26.3,,,3,527,(35.1986625916, -80.7554060799),PREVENT,ACCESS2,3712000,37119001918,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001919,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.1,21.3,27.3,,,3,379,(35.1902112863, -80.7501923208),PREVENT,ACCESS2,3712000,37119001919,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001920,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,25.3,22.5,28.3,,,4,226,(35.1789691731, -80.7421888212),PREVENT,ACCESS2,3712000,37119001920,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001921,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,19.3,16.9,21.6,,,2,356,(35.1722347792, -80.7313966599),PREVENT,ACCESS2,3712000,37119001921,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001922,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,23.2,20.8,25.6,,,4,340,(35.21845524, -80.7049670676),PREVENT,ACCESS2,3712000,37119001922,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119001923,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,24.2,21.6,27.2,,,3,605,(35.2116149334, -80.7173437253),PREVENT,ACCESS2,3712000,37119001923,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002002,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.9,7.2,11.3,,,5,725,(35.1693236576, -80.7877773275),PREVENT,ACCESS2,3712000,37119002002,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002003,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.8,9.5,14.5,,,5,395,(35.1559181793, -80.7637699753),PREVENT,ACCESS2,3712000,37119002003,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002004,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.0,9.3,13.0,,,4,934,(35.1468715654, -80.7808644873),PREVENT,ACCESS2,3712000,37119002004,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002100,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,16.6,14.2,19.3,,,2,546,(35.1850849036, -80.7855992747),PREVENT,ACCESS2,3712000,37119002100,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002200,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.0,6.5,10.1,,,4,859,(35.1827203583, -80.8050478921),PREVENT,ACCESS2,3712000,37119002200,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,32.2,28.7,35.6,,,2,652,(35.1960693639, -80.8033682259),PREVENT,ACCESS2,3712000,37119002300,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.7,8.1,11.5,,,2,514,(35.2072125807, -80.8168867411),PREVENT,ACCESS2,3712000,37119002400,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.1,7.3,11.3,,,1,539,(35.2172707491, -80.8236353957),PREVENT,ACCESS2,3712000,37119002500,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,12.4,10.3,14.9,,,818,(35.2100741985, -80.8316137752),PREVENT,ACCESS2,3712000,37119002600,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002701,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.5,5.8,10.0,,,2,208,(35.2004705183, -80.8309134188),PREVENT,ACCESS2,3712000,37119002701,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002702,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.3,6.1,8.9,,,5,372,(35.1822863242, -80.8379856503),PREVENT,ACCESS2,3712000,37119002702,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002800,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,5.9,4.7,7.9,,,3,627,(35.1925524781, -80.8213003832),PREVENT,ACCESS2,3712000,37119002800,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002903,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.6,5.8,7.8,,,3,636,(35.1551388111, -80.8157907604),PREVENT,ACCESS2,3712000,37119002903,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002904,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.7,7.4,10.4,,,6,717,(35.1419267518, -80.797987288),PREVENT,ACCESS2,3712000,37119002904,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002905,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.2,5.1,8.1,,,3,066,(35.170158321, -80.8221233191),PREVENT,ACCESS2,3712000,37119002905,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119002906,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.0,6.7,9.5,,,4,034,(35.1604544747, -80.8372815969),PREVENT,ACCESS2,3712000,37119002906,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003006,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.5,6.1,9.3,,,3,930,(35.1334110351, -80.8298084421),PREVENT,ACCESS2,3712000,37119003006,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003007,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.3,5.6,9.9,,,6,569,(35.1212740668, -80.8133477829),PREVENT,ACCESS2,3712000,37119003007,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003008,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.8,9.8,14.0,,,5,741,(35.0988564939, -80.8372995),PREVENT,ACCESS2,3712000,37119003008,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003011,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.6,6.1,9.7,,,5,951,(35.1323043386, -80.8433376789),PREVENT,ACCESS2,3712000,37119003011,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003012,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,10.5,8.4,13.0,,,4,247,(35.1086078681, -80.8475693271),PREVENT,ACCESS2,3712000,37119003012,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003013,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.6,6.7,10.8,,,5,121,(35.105110095, -80.806413866),PREVENT,ACCESS2,3712000,37119003013,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003015,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.3,6.6,10.4,,,4,050,(35.1248887933, -80.7650639287),PREVENT,ACCESS2,3712000,37119003015,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003016,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.5,7.7,11.7,,,4,558,(35.1123826159, -80.768680874),PREVENT,ACCESS2,3712000,37119003016,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003017,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.3,6.7,10.2,,,3,359,(35.0995406309, -80.7997021663),PREVENT,ACCESS2,3712000,37119003017,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003018,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,9.8,8.1,11.8,,,2,628,(35.1070881507, -80.7845754146),PREVENT,ACCESS2,3712000,37119003018,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003102,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.4,15.0,20.2,,,4,067,(35.1541985555, -80.8608798198),PREVENT,ACCESS2,3712000,37119003102,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003103,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,12.3,10.5,14.6,,,4,327,(35.1672071165, -80.8618282333),PREVENT,ACCESS2,3712000,37119003103,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003105,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.1,6.6,10.0,,,3,480,(35.1322746827, -80.8580889521),PREVENT,ACCESS2,3712000,37119003105,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003106,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,20.0,17.0,23.6,,,2,624,(35.144485223, -80.8697027109),PREVENT,ACCESS2,3712000,37119003106,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003108,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,27.1,23.7,30.8,,,3,221,(35.1305257163, -80.8698928578),PREVENT,ACCESS2,3712000,37119003108,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003109,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,29.6,25.4,34.0,,,3,968,(35.1220994464, -80.8749842976),PREVENT,ACCESS2,3712000,37119003109,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003201,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.9,18.4,26.1,,,2,785,(35.1843872964, -80.8719805847),PREVENT,ACCESS2,3712000,37119003201,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003203,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.2,14.7,19.9,,,2,436,(35.1773334253, -80.8633500736),PREVENT,ACCESS2,3712000,37119003203,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003204,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.0,8.5,14.0,,,2,967,(35.1817445599, -80.8539240372),PREVENT,ACCESS2,3712000,37119003204,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003300,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.6,9.6,14.4,,,2,933,(35.1949497641, -80.8611430293),PREVENT,ACCESS2,3712000,37119003300,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003400,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.5,6.1,9.9,,,4,423,(35.1997358987, -80.8516521925),PREVENT,ACCESS2,3712000,37119003400,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,6.9,5.5,9.3,,,2,329,(35.2075372501, -80.8456289058),PREVENT,ACCESS2,3712000,37119003500,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003600,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.5,18.4,24.7,,,3,176,(35.2162036691, -80.872379737),PREVENT,ACCESS2,3712000,37119003600,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003700,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.2,17.3,25.9,,,2,345,(35.2043180995, -80.8739703545),PREVENT,ACCESS2,3712000,37119003700,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003802,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.1,22.4,30.2,,,3,414,(35.1898153412, -80.8886928143),PREVENT,ACCESS2,3712000,37119003802,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003805,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,13.3,10.5,18.1,,,1,822,(35.1794549991, -80.9125951762),PREVENT,ACCESS2,3712000,37119003805,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003806,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,21.8,18.7,25.1,,,8,292,(35.1569286926, -80.9052467223),PREVENT,ACCESS2,3712000,37119003806,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003807,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,33.1,29.1,36.9,,,4,005,(35.1518970546, -80.8901141247),PREVENT,ACCESS2,3712000,37119003807,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003808,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,42.9,36.7,48.2,,,4,811,(35.1450778767, -80.8845737723),PREVENT,ACCESS2,3712000,37119003808,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003902,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.6,22.1,31.2,,,4,390,(35.2102757715, -80.9003830603),PREVENT,ACCESS2,3712000,37119003902,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119003903,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,34.5,29.4,39.7,,,2,541,(35.2077026899, -80.9204590627),PREVENT,ACCESS2,3712000,37119003903,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119004000,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,26.3,22.7,30.0,,,4,312,(35.2326067517, -80.910741997),PREVENT,ACCESS2,3712000,37119004000,Health Insurance
2016,NC,North Carolina,Charlotte,Census Tract,BRFSS,Prevention,3712000-37119004100,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,17.3,14.0,20.9,,,2,795,(35.2310699914, -80.8707985673),PREVENT,ACCESS2,3712000,37119004100,Health Insurance
